TYPE,Name,ID,Institution,Amount,Year,amount_lb,amount_ub
BOARD MEMBER,"Burton P. Resnick",2210,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Kenneth J. Bialkin",2211,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Edward C. Forst",2212,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Clive Gillenson",2213,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Richard A. Debs",2214,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"James D. Wolfensohn",2215,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Earle S. Altman",2216,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Martina Arroyo",2217,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Emanuel Ax",2218,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Mercedes T. Bass",2219,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Norton Belknap",2220,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Ronald E. Blaylock",2221,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Nicola Bulgari",2222,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Yoko Nagae Ceschina",2223,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Gregory T. Durant",2224,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Judith W. Evnin",2225,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Anne M. Finucane",2226,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Renée Fleming",2227,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Marina Kellen French",2228,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"The Honorable Roy M. Goodman",2229,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Marilyn Horne",2230,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Stephen R. Howe Jr.",2231,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Frederick J. Iseman",2232,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Klaus Jacobs",2233,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Robert W. Jones",2234,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Gilbert Kaplan",2235,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Mark E. Kingdon",2236,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Suzie Kovner",2237,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Robert K. Kraft",2238,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Sallie L. Krawcheck",2239,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Lang Lang",2240,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Isabel Leonard",2241,Carnegie Hall,"-",2014,-,-
BOARD MEMBER,"Robert I. Lipp",2242,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Terry J. Lundgren",2243,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Yo-Yo Ma",2244,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Thomas G. Maheras",2245,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Audra McDonald",2246,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Harold McGraw III",2247,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Lester S. Morse Jr.",2248,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Dennis M. Nally",2249,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Joshua L. Nash",2250,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Frank N. Newman",2251,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Jessye Norman",2252,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"William G. Parrett",2253,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Laura H. Pomerantz",2254,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Don M. Randel",2255,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Oscar de la Renta",2256,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Burton P. Resnick",2257,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Judith Rodin",2258,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"William D. Rondina",2259,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Susan W. Rose",2260,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Charles M. Rosenthal",2261,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Sana H. Sabbagh",2262,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Suki Sandler",2263,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Mrs. Julio Mario Santo Domingo",2264,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Dr. Thomas P. Sculco",2265,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Henry T. Segerstrom",2266,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Stanley S. Shuman",2267,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"David M. Siegel",2268,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Sir Howard Stringer",2269,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Kurt G. Strovink",2270,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"S. Donald Sussman",2271,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"James Taylor",2272,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Linda J. Wachner",2273,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Judy Francis Zankel",2274,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"John W. Zick",2275,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Ann Ziff",2276,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Ralph M. Baruch",2277,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Pierre Boulez",2278,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Roberta Peters",2279,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Felix G. Rohatyn",2280,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"George T. Wein",2281,Carnegie Hall,"-",2013,-,-
BOARD MEMBER,"Marc S. Lipschultz",2282,92Y,"-",2013,-,-
BOARD MEMBER,"Stuart J. Ellman*",2283,92Y,"-",2013,-,-
BOARD MEMBER,"Paul Levy",2284,92Y,"-",2013,-,-
BOARD MEMBER,"Marcia Eppler Colvin",2285,92Y,"-",2013,-,-
BOARD MEMBER,"Jody Gottfried Arnhold",2286,92Y,"-",2013,-,-
BOARD MEMBER,"Arthur Aufses, MD",2287,92Y,"-",2013,-,-
BOARD MEMBER,"Glenn August",2288,92Y,"-",2013,-,-
BOARD MEMBER,"Catherine H. Behrend",2289,92Y,"-",2013,-,-
BOARD MEMBER,"Laurence D. Belfer",2290,92Y,"-",2013,-,-
BOARD MEMBER,"Claire Benenson",2291,92Y,"-",2013,-,-
BOARD MEMBER,"Michael Berland",2292,92Y,"-",2013,-,-
BOARD MEMBER,"Len Blavatnik",2293,92Y,"-",2013,-,-
BOARD MEMBER,"Thomas Block",2294,92Y,"-",2013,-,-
BOARD MEMBER,"Matthew Bronfman*",2295,92Y,"-",2013,-,-
BOARD MEMBER,"Kathy Chazen",2296,92Y,"-",2013,-,-
BOARD MEMBER,"Andrew Crystal",2297,92Y,"-",2013,-,-
BOARD MEMBER,"Richard Crystal",2298,92Y,"-",2013,-,-
BOARD MEMBER,"Stanley Edelman, MD",2299,92Y,"-",2013,-,-
BOARD MEMBER,"Michael S. Feldberg",2300,92Y,"-",2013,-,-
BOARD MEMBER,"Christy Ferer",2301,92Y,"-",2013,-,-
BOARD MEMBER,"Rick Gerson",2302,92Y,"-",2013,-,-
BOARD MEMBER,"Jeffrey B. Goldenberg",2303,92Y,"-",2013,-,-
BOARD MEMBER,"Jane H. Goldman",2304,92Y,"-",2013,-,-
BOARD MEMBER,"Michael Goldstein*",2305,92Y,"-",2013,-,-
BOARD MEMBER,"Daniel R. Kaplan*",2306,92Y,"-",2013,-,-
BOARD MEMBER,"Thomas S. Kaplan*",2307,92Y,"-",2013,-,-
BOARD MEMBER,"Lori A. Kasowitz",2308,92Y,"-",2013,-,-
BOARD MEMBER,"Richard L. Kay",2309,92Y,"-",2013,-,-
BOARD MEMBER,"Jonathan Korngold",2310,92Y,"-",2013,-,-
BOARD MEMBER,"Eric Lane",2311,92Y,"-",2013,-,-
BOARD MEMBER,"Nancy Z. Lane",2312,92Y,"-",2013,-,-
BOARD MEMBER,"Marc Lasry",2313,92Y,"-",2013,-,-
BOARD MEMBER,"William P. Lauder",2314,92Y,"-",2013,-,-
BOARD MEMBER,"Howard M. Lorber",2315,92Y,"-",2013,-,-
BOARD MEMBER,"Fredric Mack*",2316,92Y,"-",2013,-,-
BOARD MEMBER,"Richard J. Mack",2317,92Y,"-",2013,-,-
BOARD MEMBER,"Irwin Miller",2318,92Y,"-",2013,-,-
BOARD MEMBER,"Philip L. Milstein*",2319,92Y,"-",2013,-,-
BOARD MEMBER,"Cheryl Minikes",2320,92Y,"-",2013,-,-
BOARD MEMBER,"Andrea Olshan",2321,92Y,"-",2013,-,-
BOARD MEMBER,"Martin J. Oppenheimer",2322,92Y,"-",2013,-,-
BOARD MEMBER,"John Paulson",2323,92Y,"-",2013,-,-
BOARD MEMBER,"Martin J. Rabinowitz",2324,92Y,"-",2013,-,-
BOARD MEMBER,"David S. Rose",2325,92Y,"-",2013,-,-
BOARD MEMBER,"Marcella Rosen",2326,92Y,"-",2013,-,-
BOARD MEMBER,"Barry Rosenstein",2327,92Y,"-",2013,-,-
BOARD MEMBER,"Michael S. Roth",2328,92Y,"-",2013,-,-
BOARD MEMBER,"Gail Michele Saltz, MD",2329,92Y,"-",2013,-,-
BOARD MEMBER,"Mara Sandler",2330,92Y,"-",2013,-,-
BOARD MEMBER,"Curtis Schenker",2331,92Y,"-",2013,-,-
BOARD MEMBER,"David M. Schizer",2332,92Y,"-",2013,-,-
BOARD MEMBER,"Dov Seidman",2333,92Y,"-",2013,-,-
BOARD MEMBER,"Oliver Stanton",2334,92Y,"-",2013,-,-
BOARD MEMBER,"Ronald Stein",2335,92Y,"-",2013,-,-
BOARD MEMBER,"John Steinhardt",2336,92Y,"-",2013,-,-
BOARD MEMBER,"Stuart Sucherman",2337,92Y,"-",2013,-,-
BOARD MEMBER,"Bertram Teich",2338,92Y,"-",2013,-,-
BOARD MEMBER,"Joan Tisch",2339,92Y,"-",2013,-,-
BOARD MEMBER,"Eva Colin Usdan",2340,92Y,"-",2013,-,-
BOARD MEMBER,"Kenneth L. Wallach",2341,92Y,"-",2013,-,-
BOARD MEMBER,"Caryn Zucker",2342,92Y,"-",2013,-,-
BOARD MEMBER,"Clive Chajet",2343,92Y,"-",2013,-,-
BOARD MEMBER,"Jerome A. Chazen",2344,92Y,"-",2013,-,-
BOARD MEMBER,"Gerald J. Grossman",2345,92Y,"-",2013,-,-
BOARD MEMBER,"William H. Heyman",2346,92Y,"-",2013,-,-
BOARD MEMBER,"Joan L. Jacobson*",2347,92Y,"-",2013,-,-
BOARD MEMBER,"Lee Katz, PhD",2348,92Y,"-",2013,-,-
BOARD MEMBER,"Elena Hahn Kiam",2349,92Y,"-",2013,-,-
BOARD MEMBER,"Peter W. May",2350,92Y,"-",2013,-,-
BOARD MEMBER,"Mitchell J. Nelson",2351,92Y,"-",2013,-,-
BOARD MEMBER,"Madeline I. Noveck",2352,92Y,"-",2013,-,-
BOARD MEMBER,"Elihu Rose",2353,92Y,"-",2013,-,-
BOARD MEMBER,"Judith O. Rubin*",2354,92Y,"-",2013,-,-
BOARD MEMBER,"Ruth S. Stanton",2355,92Y,"-",2013,-,-
BOARD MEMBER,"Harriet Weintraub",2356,92Y,"-",2013,-,-
BOARD MEMBER,"Myrna Z. Weiss",2357,92Y,"-",2013,-,-
BOARD MEMBER,"James S. Tisch",2358,WNET,"-",2013,-,-
BOARD MEMBER,"Charlotte Nichoson Ackert",2359,WNET,"-",2013,-,-
BOARD MEMBER,"Cheryl Milstein",2360,WNET,"-",2013,-,-
BOARD MEMBER,"Ann G. Tenenbaum",2361,WNET,"-",2013,-,-
BOARD MEMBER,"Dirk Ziff",2362,WNET,"-",2013,-,-
BOARD MEMBER,"Waheed Alli",2363,WNET,"-",2013,-,-
BOARD MEMBER,"John P. Arnhold",2364,WNET,"-",2013,-,-
BOARD MEMBER,"Lisa M. Caputo",2365,WNET,"-",2013,-,-
BOARD MEMBER,"Raymond G. Chambers",2366,WNET,"-",2013,-,-
BOARD MEMBER,"Thomas J. Connolly",2367,WNET,"-",2013,-,-
BOARD MEMBER,"Marina Kellen French",2368,WNET,"-",2013,-,-
BOARD MEMBER,"Edward Grebow",2369,WNET,"-",2013,-,-
BOARD MEMBER,"Jeffrey Halis",2370,WNET,"-",2013,-,-
BOARD MEMBER,"Kitty Hawks",2371,WNET,"-",2013,-,-
BOARD MEMBER,"Cecilia Healy Herbert",2372,WNET,"-",2013,-,-
BOARD MEMBER,"Katherine Nouri Hughes",2373,WNET,"-",2013,-,-
BOARD MEMBER,"Elise Jaffe",2374,WNET,"-",2013,-,-
BOARD MEMBER,"Mark Kaplan",2375,WNET,"-",2013,-,-
BOARD MEMBER,"David H. Koch",2376,WNET,"-",2013,-,-
BOARD MEMBER,"John A. Levin",2377,WNET,"-",2013,-,-
BOARD MEMBER,"Daniel Levine",2378,WNET,"-",2013,-,-
BOARD MEMBER,"Carol Sutton Lewis",2379,WNET,"-",2013,-,-
BOARD MEMBER,"Thomas J. Moran",2380,WNET,"-",2013,-,-
BOARD MEMBER,"Michael Peterson",2381,WNET,"-",2013,-,-
BOARD MEMBER,"Judith Resnick",2382,WNET,"-",2013,-,-
BOARD MEMBER,"Shelley F. Rubin",2383,WNET,"-",2013,-,-
BOARD MEMBER,"Geoffrey K. Sands",2384,WNET,"-",2013,-,-
BOARD MEMBER,"Alejandro Santo Domingo",2385,WNET,"-",2013,-,-
BOARD MEMBER,"Barry Shapiro",2386,WNET,"-",2013,-,-
BOARD MEMBER,"A.J.C. Smith",2387,WNET,"-",2013,-,-
BOARD MEMBER,"Daniel H. Stern",2388,WNET,"-",2013,-,-
BOARD MEMBER,"Paul P. Tanico",2389,WNET,"-",2013,-,-
BOARD MEMBER,"Leonard Tow",2390,WNET,"-",2013,-,-
BOARD MEMBER,"Thomas C. Uger",2391,WNET,"-",2013,-,-
BOARD MEMBER,"Diana Vagelos",2392,WNET,"-",2013,-,-
BOARD MEMBER,"Rosalind P. Walter",2393,WNET,"-",2013,-,-
BOARD MEMBER,"Claude Becker Wassterstein",2394,WNET,"-",2013,-,-
BOARD MEMBER,"Josh S. Weston",2395,WNET,"-",2013,-,-
BOARD MEMBER,"Jane Stoddard Williams",2396,WNET,"-",2013,-,-
BOARD MEMBER,"Paula Zahn",2397,WNET,"-",2013,-,-
BOARD MEMBER,"William F. Baker",2398,WNET,"-",2013,-,-
BOARD MEMBER,"Ralph M. Baruch",2399,WNET,"-",2013,-,-
BOARD MEMBER,"Meredith Brokaw",2400,WNET,"-",2013,-,-
BOARD MEMBER,"Elaine W. Conway",2401,WNET,"-",2013,-,-
BOARD MEMBER,"Joan Ganz Cooney",2402,WNET,"-",2013,-,-
BOARD MEMBER,"D. Ronald Daniel",2403,WNET,"-",2013,-,-
BOARD MEMBER,"Oscar de la Renta",2404,WNET,"-",2013,-,-
BOARD MEMBER,"H. John Greeniaus",2405,WNET,"-",2013,-,-
BOARD MEMBER,"Thomas S. Johnson",2406,WNET,"-",2013,-,-
BOARD MEMBER,"Betsy Lack",2407,WNET,"-",2013,-,-
BOARD MEMBER,"Philip A. Laskawy",2408,WNET,"-",2013,-,-
BOARD MEMBER,"James S. Marcus",2409,WNET,"-",2013,-,-
BOARD MEMBER,"Anthony D. Marshall",2410,WNET,"-",2013,-,-
BOARD MEMBER,"Morris W. Offit",2411,WNET,"-",2013,-,-
BOARD MEMBER,"George D. O'Neill",2412,WNET,"-",2013,-,-
BOARD MEMBER,"Ponchitta Pierce",2413,WNET,"-",2013,-,-
BOARD MEMBER,"Elihu Rose",2414,WNET,"-",2013,-,-
BOARD MEMBER,"Bernard L. Schwartz",2415,WNET,"-",2013,-,-
BOARD MEMBER,"Stanley S. Shuman",2416,WNET,"-",2013,-,-
BOARD MEMBER,"Marsha E. Simms",2417,WNET,"-",2013,-,-
BOARD MEMBER,"Michael I. Sovern",2418,WNET,"-",2013,-,-
BOARD MEMBER,"Scott M. Stuart",2419,WNET,"-",2013,-,-
BOARD MEMBER,"Mortimer B. Zuckerman",2420,WNET,"-",2013,-,-
BOARD MEMBER,"William M. Elinghaus",2421,WNET,"-",2013,-,-
BOARD MEMBER,"Henry R. Kravis",2422,WNET,"-",2013,-,-
BOARD MEMBER,"Steven R. Rattner",2423,WNET,"-",2013,-,-
BOARD MEMBER,"Richard I. Beattie",2424,WNET,"-",2013,-,-
BOARD MEMBER,"Elizabeth Rohatyn",2425,WNET,"-",2013,-,-
BOARD MEMBER,"Josh S. Weston",2426,WNET,"-",2013,-,-
BOARD MEMBER,"Elizabeth Thomas",2427,WNET,"-",2013,-,-
BOARD MEMBER,"Anthony V. Bastardi",2428,WNET,"-",2013,-,-
BOARD MEMBER,"Thomas A. Bracken",2429,WNET,"-",2013,-,-
BOARD MEMBER,"Bernard Flynn",2430,WNET,"-",2013,-,-
BOARD MEMBER,"Edward Graham",2431,WNET,"-",2013,-,-
BOARD MEMBER,"Gov. Thomas H. Kean",2432,WNET,"-",2013,-,-
BOARD MEMBER,"Scott Kobler",2433,WNET,"-",2013,-,-
BOARD MEMBER,"Randall E. Mehrberg",2434,WNET,"-",2013,-,-
BOARD MEMBER,"Brenda Ross-Dulan",2435,WNET,"-",2013,-,-
BOARD MEMBER,"Neal Shapiro",2436,WNET,"-",2013,-,-
BOARD MEMBER,"Robert L. Smartt",2437,WNET,"-",2013,-,-
BOARD MEMBER,"Gary Wingens",2438,WNET,"-",2013,-,-
BOARD MEMBER,"Neal Shapiro",2439,WNET,"-",2013,-,-
BOARD MEMBER,"Caroline Croen",2440,WNET,"-",2013,-,-
BOARD MEMBER,"Robert Feinberg",2441,WNET,"-",2013,-,-
BOARD MEMBER,"Lisa Mantone",2442,WNET,"-",2013,-,-
BOARD MEMBER,"Stephen Segaller",2443,WNET,"-",2013,-,-
BOARD MEMBER,"Charlene Shapiro",2444,WNET,"-",2013,-,-
BOARD MEMBER,"Carole Wacey",2445,WNET,"-",2013,-,-
BOARD MEMBER,"Roslyn Davis",2446,WNET,"-",2013,-,-
BOARD MEMBER,"Diane Masciale",2447,WNET,"-",2013,-,-
BOARD MEMBER,"John Servido",2448,WNET,"-",2013,-,-
BOARD MEMBER,"Marc Rosenwasser",2449,WNET,"-",2013,-,-
BOARD MEMBER,"Daniel Greenberg",2450,WNET,"-",2013,-,-
BOARD MEMBER,"Marjorie Harris",2451,WNET,"-",2014,-,-
BOARD MEMBER,"Grazia Svokos",2452,WNET,"-",2014,-,-
BOARD MEMBER,"Grace Lyu Volkhausen",2453,WNET,"-",2014,-,-
BOARD MEMBER,"Vincent Maione",2454,WNET,"-",2014,-,-
BOARD MEMBER,"Robert A. Marino",2455,WNET,"-",2014,-,-
BOARD MEMBER,"Barry H. Ostrowsy",2456,WNET,"-",2014,-,-
BOARD MEMBER,"Alan H. Fishman",2457,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"William I. Campbell",2458,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Adam E. Max",2459,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Karen Brooks Hopkins",2460,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Joseph V. Melillo",2461,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"James I. McLaren",2462,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Harvey Lichtenstein",2463,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Jeffrey H. Barker",2464,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Tony Bechara",2465,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"René Böttcher",2466,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Gordon Bowen",2467,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Linda Chinn",2468,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Henry Christensen III",2469,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Pamela A. Codispoti",2470,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"David E. R. Dangoor",2471,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Cheryl Della Rosa",2472,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Dinyar S. Devitre",2473,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Beth Rudin DeWoody",2474,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Mark Diker",2475,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Andre Dua",2476,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Brendan J. Dugan",2477,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Thérèse Esperdy",2478,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Teri Everett",2479,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Mallory Factor",2480,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Ronald E. Feiner, Esq.",2481,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Richard E. Feldman, Esq.",2482,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Steven G. Felsher",2483,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Jeanne Donovan Fisher",2484,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Barry M. Fox",2485,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"MaryAnne Gilmartin",2486,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Robert M. Greenberg",2487,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"G. Penn Holsenbeck",2488,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Anne Hubbard",2489,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Mark H. Jackson",2490,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Derek Jenkins",2491,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Mary Kantor",2492,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Daniel A. Klores",2493,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Edgar A. Lampert",2494,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"François Letaconnoux",2495,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Gary Lynch",2496,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Martin F. Mertz",2497,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Patricia E. Michels",2498,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Ahrin Mishan",2499,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Donald R. Mullen Jr.",2500,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"William A. Perlmuth",2501,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"David L. Ramsay, M.D., M.Ed.",2502,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Frances A. Resheske",2503,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Jonathan F.P. Rose",2504,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Anna Kuzmik Sampas",2505,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Alberto Sanchez",2506,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Timothy Sebunya",2507,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Adi Shamir",2508,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Danny Simmons",2509,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Jessica Smith",2510,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Brian Stafford",2511,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Joseph A. Stern",2512,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Pedro Torres Ciliberto",2513,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"John L. Usdan",2514,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Brigitte Vosse",2515,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Nora Ann Wallace",2516,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Elaine Weinstein",2517,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Hon. Franklin R. Weissberg",2518,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Vaughn C. Williams, Esq.",2519,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Adam Wolfensohn",2520,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Claire Wood",2521,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Andrew Zolli",2522,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Hon. Michael R. Bloomberg",2523,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Hon. Christine C. Quinn",2524,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Hon. Marty Markowitz",2525,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Hon. Kate D. Levin",2526,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Felice Forer Axelrod",2527,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Lela Goren",2528,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Neil D. Chrisman",2529,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Seth S. Faison",2530,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Bruce C. Ratner",2531,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Robert L. Forbes",2532,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Charles J. Hamm",2533,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Barbara B. Haws, C.A.",2534,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"William Josephson",2535,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"John Lipsky",2536,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Laurie Mallet",2537,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Cathy-Ann Martine",2538,Brooklyn Academy of Music,"-",2013,-,-
BOARD MEMBER,"Elaine Weinstein",2539,Brooklyn Academy of Music,"-",2014,-,-
BOARD MEMBER,"David L. Picket",2540,Brooklyn Academy of Music,"-",2014,-,-
BOARD MEMBER,"Sarah C. Robertson",2541,Brooklyn Academy of Music,"-",2014,-,-
BOARD MEMBER,"Bartholomew A. Sheehan III",2542,Brooklyn Academy of Music,"-",2014,-,-
BOARD MEMBER,"Axel Stawski",2543,Brooklyn Academy of Music,"-",2014,-,-
BOARD MEMBER,"Jamie Snow Markowitz",2544,Brooklyn Academy of Music,"-",2014,-,-
