SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,835,"Drue Heinz",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,836,"Lawrence Hughes",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,837,"Herbert Kasper",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,838,"Herbert L. Lucas",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,839,"Charles F. Morgan",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,840,"Robert M. Pennoyer",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,841,"Elaine L. Rosenberg",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,842,"Eugene V. Thaw",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,843,"Ladislaus von Hoffmann",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,844,"Baroness Mariuccia Zerilli-Marimò",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,845,"Gary W. Parr",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,846,"Thomas E. Tuft",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,847,"Mary C. Solomon",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,848,"Todd Haimes",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,849,"Samuel R. Chapin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,850,"Lawrence Kaplen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,851,"Alec Baldwin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,852,"Jeffrey Barker",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,853,"Bill Borrelle",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,854,"Matthew Broderick",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,855,"James J. Burke, Jr.",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,856,"Jim Carter",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,857,"Mary Cirillo-Goldberg",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,858,"Michael T. Cohen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,859,"Mike de Graffenried",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,860,"Douglas Durst",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,861,"Sylvia Golden",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,862,"Patricia R. Goldstein",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,863,"John R. Gordon",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,864,"Harry E. Gould, Jr.",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,865,"Perry B. Granoff",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,866,"Jeanne Hagerty",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,867,"Meryl D. Hartzband",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,868,"Maureen A. Hayes",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,869,"Abby F. Kohnstamm",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,870,"Gene R. Korf",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,871,"Stephanie Kramer",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,872,"Carole S. Krumland",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,873,"Cathy Lasry",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,874,"Mark J. Manoff",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,875,"David E. Massengill",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,876,"John P. McGarry, Jr.",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,877,"Cynthia Nixon",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,878,"Katheryn Patterson Kempner",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,879,"Laura Pels",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,880,"Charles Randolph-Wright",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,881,"Gregg Rechler",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,882,"Steven A. Sanders",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,883,"Steven Schroko",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,884,"Beryl Snyder",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,885,"Alyce Toonk",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,886,"Johs Worsoe",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,887,"Adam Zurofsky",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,888,"Christian C. Yegen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,889,"Steven F. Goldstone",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,890,"Bob Donnalley",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,891,"Carol Mitchell",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,892,"Todd Haimes",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,893,"Harold Wolpert",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,894,"Julia C. Levy",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,895,"Scott Ellis",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,896,"Yolanda R. Turocy",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,897,"Polly Bergen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,898,"Henry Cooperman",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,899,"Linda L. D\Onofrio",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,900,"Christopher M. Formant",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,901,"Boyd Gaines",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,902,"Ned Ginty",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,903,"Jodi Glucksman",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,904,"Carmen Grossman",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,905,"Barbara McIntyre Hack",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,906,"Jeannette Hobson",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,907,"H. Brett Humphreys",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,908,"Cherry Jones",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,909,"JoAnne Kennedy",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,910,"Frank Langella",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,911,"Helen Mirren",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,912,"Brian Murray",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,913,"Liam Neeson",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,914,"Christopher Plummer",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,915,"Ron Rifkin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,916,"Laura S. Rodgers",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,917,"Patricia A. Stockhausen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,918,"Janis Ing Strauss",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,919,"Cynthia C. Wainwright",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,920,"Barry C. Waldorf",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,921,"Tony Walton",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,922,"Mary G. Cadagin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,923,"Marvin Rosen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,924,"Sydney Beers",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,925,"Karen McKeel Calby",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,926,"Robert Schaffer",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,927,"Mark Tamagni",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,928,"Anthony W. Crowell",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,929,"Nicholas A. Gravante Jr.",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,930,"Miriam Katowitz",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,931,"Peter Aschkenasy",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,932,"Antonia Yuille Williams",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,933,"Michael R. Bloomberg",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,934,"Marty Markowitz",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,935,"Christine C. Quinn",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,936,"John C. Liu",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,937,"Jordan Barowitz",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,938,"Bonnie Bellamy-Watkins",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,939,"Michael Best",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,940,"Kwanza Butler",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,941,"Iris Y. Chiu",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,942,"Nina Collins",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,943,"Joseph I. Douek",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,944,"Jeff Gennette",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,945,"Hon. Ira B. Harkavy",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,946,"Kyle Kimball",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,947,"Michael Liburd",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,948,"Susan Marcinek",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,949,"Gino P. Menchini",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,950,"Hon. Alice Fisher Rubin",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,951,"Sandra Schubert",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,952,"Robin Shanus",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,953,"Christina Tettonis",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,954,"Leticia Theodore-Greene",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,955,"Dr. Lucille C. Thomas",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,956,"Linda E. Johnson",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,957,"Nicholas A. Gravante, Jr.",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,958,"Kyle Kimball",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,959,"Robin Shanus",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,960,"Bill de Blasio",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,961,"Eric Adams",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,962,"Melissa Mark-Viverito",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,963,"Scott M. Stringer",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,964,"Anthony W. Crowell",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,965,"Joseph I. Douek",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,966,"Jeff Gennette",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,967,"Hank Gutman",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,968,"Cindi Leive",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,969,"Kim-Thu Posnett",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,970,"Lisa Price",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,971,"Lewis Kruger",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,972,"Jerome A. Chazen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,973,"Barbara Tober",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,974,"Fred Kleisner",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,975,"Linda E. Johnson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,976,"HOLLY HOTCHNER",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,977,"Diego Arria",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,978,"Cecily Carson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,979,"Simona Chazen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,980,"CHARLES S. COHEN",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,981,"Michele Cohen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,982,"Eric Dobkin",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,983,"Marcia Docter",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,984,"C. Virginia Fields",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,985,"Carolee Friedlander",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,986,"Kris Fuchs",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,987,"Seth Glickenhaus",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,988,"Sandra B. Grotta",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,989,"Edwin B. Hathaway",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,990,"Lisa Herbert",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,991,"Michael Jesselson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,992,"Ann Kaplan",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,993,"Nanette L. Laitman",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,994,"Eric J. Lee",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,995,"Jeffrey Manocherian",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,996,"Robert Lee Morris",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,997,"Karim Rashid",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,998,"Kambiz shahbazi",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,999,"Barbara Karp Shuster",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1000,"Klara Silverstein",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1001,"Angela Sun",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1002,"William S. Taubman",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1003,"Miles Young",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1004,"Kay Bucksbaum",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1005,"Suzanne G. Elson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1006,"Jane Korman",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1007,"Jack Lenor Larsen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1008,"Jeanne Levitt",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1009,"Nancy Marks",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1010,"Aviva Robinson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1011,"Alfred R. Shands, III",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1012,"Michael R. Bloomberg",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1013,"Christine C. Quinn",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1014,"Scott M. Stringer",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1015,"Edwin B. Hathaway",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1016,"Glenn Adamson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1017,"Dror Benshetrit",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1018,"Marian C. Burke",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1019,"Mike De Paola",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1020,"Gale A. Brewer",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1021,"Cynthia King Vance",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1022,"John S. Rose",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1023,"Susan Rebell Solomon",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1024,"Mayo Stuntz",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1025,"Howard S. Stein",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1026,"Alan G. Weiler",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1027,"Laura R. Walker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1028,"Jean B. Angell",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1029,"Tom A. Bernstein",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1030,"John Borthwick",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1031,"David R. Caplan",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1032,"Judith M. Carson",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1033,"Charles M. Diker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1034,"Tom Finkelpearl",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1035,"Martha J. Fleischman",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1036,"Loretta Brennan Glucksman",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1037,"Alan Jenkins",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1038,"Alexander Kaplen",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1039,"Anton J. Levy",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1040,"Joanne Banks Matthews",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1041,"Bethany Millard",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1042,"Richard A. Pace",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1043,"Ellen Polaner",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1044,"Jonelle Procope",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1045,"Jon W. Rotenstreich",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1046,"Joshua Sapan",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1047,"Herb Scannell",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1048,"Lauren Seikaly",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1049,"Peter Shapiro",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1050,"Peter Tague",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1051,"Nicki Newman Tanner",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1052,"Andrea L. Taylor",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1053,"Keith Thomas",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1054,"Wilma S. Tisch",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1055,"Bradley A. Whitman",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1056,"Frank D. Yeary",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1057,"Peter H. Darrow",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1058,"Eduardo G. Mestre",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1059,"Lulu C. Wang",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1060,"Laura R. Walker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1061,"Dean Cappello",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1062,"Thomas Hjelm",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1063,"Margaret Pomeroy Hunt",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1064,"Rachna Karrol",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1065,"Graham Parker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1066,"Michele Rusnak",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1067,"Andrea Collins",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1068,"Kate D. Levin",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1069,"Anne Spitzer",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1070,"Thomas B. Morgan",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1071,"Thomas Bartunek",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1072,"Noreen O'Loughlin",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1073,"Michael R. Bloomberg",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1074,"Richard H. Bagger",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1075,"Virginia S. Bauer",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1076,"David Beamer",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1077,"Paula Grant Berry",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1078,"Frank Bisignano",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1079,"Debra Burlingame",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1080,"John P. Cahill",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1081,"Russell L. Carson",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1082,"Kenneth I. Chenault",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1083,"Keating Crown",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1084,"Billy Crystal",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1085,"Robert De Niro",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1086,"Samuel A. DiPiazza, Jr.",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1087,"Christine A. Ferer",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1088,"Anne M. Finucane",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1089,"Maurice R. Greenberg",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1090,"Dr. Vartan Gregorian",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1091,"Patricia E. Harris",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1092,"William B. Harrison, Jr.",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1093,"Gerald L. Hassell",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1094,"Lee A. Ielpi",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1095,"Robert Iger",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1096,"Monica Iken",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1097,"Robert Wood Johnson, IV",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1098,"Thomas S. Johnson",1
