SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
BOARD MEMBER,187,"Frank A. Bennack, Jr.",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,187,"Frank A. Bennack, Jr.",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,191,"Rena De Sisto",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,199,"Eugene P. Grisanti",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,199,"Eugene P. Grisanti",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,199,"Eugene P. Grisanti",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,199,"Eugene P. Grisanti",Affiliate Other,INSTITUTION,15,"museum of arts and design",8
BOARD MEMBER,203,"Agnes Hsu-Tang",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,205,"Frederick Iseman",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,208,"Bruce Kovner",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,208,"Bruce Kovner",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,208,"Bruce Kovner",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,209,"Camille D. LaBarre",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,229,"J. Tomilson Hill",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,231,"William C. Rudin",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,231,"William C. Rudin",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,232,"Alejandro Santo Domingo",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,235,"Candace K. Beinecke",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,235,"Candace K. Beinecke",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,235,"Candace K. Beinecke",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,235,"Candace K. Beinecke",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,235,"Candace K. Beinecke",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,235,"Candace K. Beinecke",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,236,"Leon D. Black",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,238,"Hamilton E. James",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,238,"Hamilton E. James",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,238,"Hamilton E. James",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,238,"Hamilton E. James",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,238,"Hamilton E. James",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,18,"frick collection",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,240,"Jeffrey M. Peek",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,18,"frick collection",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,242,"Shelby White",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,246,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,248,"Ann G. Tenenbaum",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,259,"Stephen M. Cutler",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,259,"Stephen M. Cutler",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,259,"Stephen M. Cutler",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,259,"Stephen M. Cutler",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,266,"S. Parker Gilbert",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,266,"S. Parker Gilbert",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,266,"S. Parker Gilbert",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,266,"S. Parker Gilbert",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,270,"James R. Houghton",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,270,"James R. Houghton",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,270,"James R. Houghton",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,270,"James R. Houghton",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,270,"James R. Houghton",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,273,"David H. Koch",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,285,"Henry B. Schacht",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,286,"David T. Schiff",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,286,"David T. Schiff",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,290,"Allan Weissglass",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,291,"Malcolm H. Wiener",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,364,"Sheikha Hoor Al-Qasimi",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,368,"Lex Fenwick",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,375,"Peter Norton",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,375,"Peter Norton",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,380,"Beth Swofford",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,380,"Beth Swofford",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,380,"Beth Swofford",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,380,"Beth Swofford",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,380,"Beth Swofford",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,462,"Kenneth J. Bialkin",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,463,"Edward C. Forst",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,465,"Richard A. Debs",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,466,"James D. Wolfensohn",Affiliate Other,INSTITUTION,18,"frick collection",8
BOARD MEMBER,473,"Nicola Bulgari",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,473,"Nicola Bulgari",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,475,"Gregory T. Durant",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,475,"Gregory T. Durant",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,475,"Gregory T. Durant",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,18,"frick collection",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,477,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,479,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,482,"Stephen R. Howe Jr.",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,486,"Gilbert Kaplan",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,486,"Gilbert Kaplan",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,487,"Mark E. Kingdon",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,487,"Mark E. Kingdon",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,487,"Mark E. Kingdon",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,495,"Yo-Yo Ma",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,495,"Yo-Yo Ma",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,498,"Harold McGraw III",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,498,"Harold McGraw III",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,498,"Harold McGraw III",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,498,"Harold McGraw III",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,498,"Harold McGraw III",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,505,"Laura H. Pomerantz",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,2,"lincoln center",8
